time_s,vx_ms,vy_ms,vertical_speed_ms,pitch_deg,roll_deg,power_w,rpm
4.67484,-0.005873,-0.003096,0.001761,-1.64,0.36,87.309,257.619048
5.276119,0.000954,-0.000117,0.003087,-1.66,0.37,28.508,703.333333
6.027719,0.002052,-0.001091,-0.010094,-1.62,0.34,29.493,701.190476
6.779318,0.001411,-0.003005,-0.016665,-1.61,0.28,30.23,701.428571
7.530917,0.002044,-0.014541,-0.021207,-1.64,0.33,28.999,703.571429
8.282516,0.002413,-0.014841,0.00178,-1.59,0.37,228.34,755.714286
9.034115,-0.093548,-0.37614,0.88906,-0.75,0.48,101.498,910
9.785714,-0.122404,-0.246639,1.246073,-4.05,0.09,119.234,925.238095
10.537313,-0.083785,-0.130656,1.344596,-3.02,0.04,1127.069,2430.714286
11.288913,-0.048908,-0.043177,1.360765,-3.54,-0.9,978.226,2223.809524
12.040512,0.014783,0.188019,1.399542,-4.66,0.79,950.037,2241.666667
12.792111,-0.169379,-0.007622,1.424612,-1.41,-1.11,949.661,2197.619048
13.54371,-0.323536,0.757793,1.494337,-9.52,2.42,858.949,2218.571429
14.295309,-0.638682,1.673555,1.508551,-6.96,1.77,907.062,2175.952381
15.046908,-1.018312,1.438496,0.513644,1.77,-3.99,895.419,2258.809524
15.798507,-0.48537,0.326713,0.356394,4.88,-8.29,952.557,2292.142857
16.5,-0.104653,-0.45924,0.379904,-0.93,-2.28,679.75,2042.619048
17.251599,0.146498,0.009304,0.337839,-10.5,-1.02,906.966,2145.714286
18.003198,0.297914,0.971232,0.310334,-10.8,-1.59,790.456,2185.47619
18.754797,0.528743,1.85407,0.295177,-10.48,-1.28,928.758,2227.142857
19.506397,0.421377,2.389529,0.355357,-3.97,0.15,879.213,2168.333333
20.257996,0.230976,1.590758,0.199092,3.39,-4.78,803.808,2175.714286
21.009595,-0.000568,0.24146,0.317522,6.57,-2.02,660.152,2120.952381
21.761194,-0.270156,-0.622231,0.245943,-0.98,-0.68,673.545,2077.380952
22.512793,-0.166201,-0.170514,0.247982,-9.57,-2.47,698.469,2143.571429
23.264392,0.175703,0.291369,0.224907,-4.8,-3.17,866.982,2215.952381
24.015991,0.229837,0.125052,0.196633,-1.75,-0.95,892.117,2240.952381
24.767591,0.035915,0.058864,0.226865,-2.45,-0.72,870.779,2194.285714
25.51919,0.032224,-0.005381,0.22675,-2.71,-1.51,826.764,2200.952381
26.270789,-0.067075,-0.02956,0.221285,-2.99,-1.48,883.198,2274.047619
27.022388,-0.00109,-0.031697,0.253846,-3.28,-2.16,806.678,2218.571429
27.773987,0.009892,-0.012925,0.21956,-2.88,-1.42,841.813,2247.619048
28.525586,-0.067647,0.051099,0.221703,-2.63,-1.27,873.864,2220.47619
29.277186,-0.000272,-0.003403,0.244057,-3.15,-2.29,786.07,2213.333333
30.028785,-0.034755,0.032146,0.217879,-2.8,-2.11,803.373,2250.952381
30.780384,0.040357,0.02861,0.185894,-3.23,-1.63,815.502,2230.952381
31.531983,0.054197,0.031102,0.230235,-2.6,-1.45,787.322,2230
32.283582,-0.014022,0.003298,0.259136,-2.96,-1.47,931.968,2232.619048
33.035181,0.005268,0.021605,0.372828,-3.18,-1.52,843.764,2224.047619
33.78678,-0.063404,0.051467,1.00412,-2.99,-1.71,778.57,2232.142857
34.53838,-0.071884,0.022613,1.132007,-2.05,-1.82,1013.257,2269.047619
35.289979,0.040621,-0.005055,1.210929,-2.66,-1.38,910.832,2291.190476
36.041578,0.011202,0.040118,1.240451,-2.92,-1.12,828.484,2217.142857
36.793177,-0.012783,0.006838,1.094824,-2.31,-1.42,894.957,2241.428571
37.544776,0.042205,-0.0297,0.664775,-3.16,-0.39,852.1,2218.333333
38.296375,-0.057468,0.004914,0.602636,-3.1,-0.86,753.524,2193.571429
39.047974,-0.023506,0.047367,0.581389,-3.11,-1.02,839.168,2201.904762
39.799574,-0.035049,0.038692,0.584232,-2.56,-1.09,836.546,2191.190476
40.501066,-0.003746,0.011434,0.57087,-2.54,-1.1,811.232,2192.142857
41.252665,-0.053216,0.000935,0.407619,-2.49,-1.89,903.183,2220.47619
42.004264,0.023682,-0.004788,0.232972,-3.16,-1.54,1004.248,2224.047619
42.755864,0.094326,0.010287,0.267054,-2.7,-1.49,747.485,2167.142857
43.507463,-0.002714,0.023685,0.245534,-2.68,-0.56,916.124,2225.714286
44.259062,0.003781,0.02849,0.242192,-1.81,-1.05,987.072,2245.714286
45.010661,0.051089,-0.026266,0.255576,-1.68,-1.08,825.735,2241.666667
45.76226,-0.01191,-0.04351,0.245592,-2.22,-0.85,1019.542,2268.333333
46.513859,-0.038215,-0.03383,0.227935,-2.61,-0.75,961.843,2238.333333
47.265458,0.024572,-0.015347,0.2473,-2.8,-0.57,850.003,2229.761905
48.017058,0.046227,-0.00017,0.183792,-2.58,0.12,928.644,2206.904762
48.768657,-0.019066,0.021417,0.192766,-2.1,0.42,844.914,2196.904762
49.520256,-0.042892,0.019285,0.183103,-3.38,-0.78,928.45,2181.190476
50.271855,0.004402,0.048752,0.154055,-2.61,0.36,890.35,2194.52381
51.023454,-0.035522,0.054979,0.166,-2.5,0.8,930.896,2119.047619
51.775053,-0.085543,0.03098,0.142377,-2.47,0,855.421,2184.047619
52.526652,-0.00985,0.035245,0.22929,-2.53,-0.81,826.453,2169.047619
53.278252,0.052931,0.009553,0.237424,-2.66,1.48,931.362,2199.761905
54.029851,-0.727312,0.245162,0.270624,-2.55,7.28,872.933,2204.761905
54.78145,-1.592664,0.470871,0.211561,-2.8,6.76,926.781,2151.428571
55.533049,-2.319035,0.644191,0.164634,-2.9,7.14,922.221,2173.095238
56.284648,-3.086543,0.805536,0.197206,-2.74,6.76,860.772,2143.571429
57.036247,-3.675103,0.95787,0.231613,-2.6,5.9,855.944,2115.238095
57.787846,-4.144941,1.040612,0.181477,-2.53,6.34,849.732,2139.761905
58.539446,-4.533572,1.182608,0.182284,-2.87,5.59,883.406,2151.666667
59.291045,-4.860365,1.215666,0.026384,-2.55,6.65,851.666,2129.52381
60.042644,-5.465201,1.34914,-0.137301,-2.46,7.9,641.513,2063.095238
60.794243,-6.005374,1.320906,-0.06319,-1.96,8.53,694.385,1994.047619
61.545842,-6.701117,1.347507,0.142001,-2.58,7.68,845.395,2083.333333
62.297441,-7.052935,1.3413,0.202457,-2.55,7.44,807.832,2071.428571
63.049041,-7.45532,1.391273,0.147244,-2.72,7.31,796.925,2119.047619
63.750533,-7.859519,1.363641,0.266868,-2.27,6.99,784.501,2076.428571
64.502132,-7.939857,1.322737,0.336014,-2.33,4.39,879.247,2097.857143
65.253731,-7.457713,1.141878,0.32372,-2.97,-0.79,849.687,2120
66.00533,-6.440183,1.255007,0.270073,-5.7,-6.48,741.8,2064.047619
66.75693,-4.684501,0.935436,0.208705,-2.35,-12.27,736.922,2074.52381
67.508529,-2.628571,0.486038,0.104905,-3.26,-15.64,761.97,2099.761905
68.260128,-0.795128,0.083477,0.174674,-3.26,-8.55,801.59,2060.952381
69.011727,-0.073219,-0.053841,0.175641,-3,-2,878.076,2136.904762
69.763326,0.074095,-0.110558,0.257882,-2.05,-5.55,945.19,2158.333333
70.514925,1.402025,-0.619341,0.32654,-1.13,-12.35,786.305,2158.095238
71.266525,2.834544,-1.127461,0.303391,-1.04,-15.63,836.354,2193.809524
72.018124,4.8245,-1.769403,0.338943,-0.92,-16.38,895.78,2216.904762
72.769723,6.301612,-2.163059,0.359989,-1.89,-15.81,1028.153,2259.52381
73.521322,7.74122,-2.616596,0.289511,-1.62,-14.77,1034.075,2310.952381
74.272921,8.697076,-3.081925,0.184887,-1.97,-15.53,1046.173,2267.380952
75.02452,9.77253,-3.528447,0.151739,-1.55,-15.09,989.166,2262.142857
75.776119,10.45204,-3.701869,0.069388,-1.71,-14.56,854.836,2129.047619
76.527719,10.820339,-3.92153,0.153265,-2.32,-11.21,809.008,2230.47619
77.279318,10.06839,-3.614041,0.150981,-4.49,1.64,1021.987,2069.761905
78.030917,8.309016,-2.588365,0.160855,-8.88,7.89,788.812,2216.904762
78.832623,6.281446,-1.655197,0.257887,-4.31,12.38,526.509,2063.095238
79.534115,4.020164,-1.04562,0.264625,-4.79,17.31,733.81,1994.047619
80.285714,2.982939,-0.625138,0.367883,-5.67,-2.25,586.402,2080.238095
81.037313,3.204412,-0.494238,0.33863,-4.88,-2.29,953.128,2261.190476
81.788913,3.311118,0.060743,0.293757,-9.22,-1.07,797.374,2300.952381
82.540512,3.31508,0.856485,0.231396,-9.86,-0.89,974.142,2235.238095
83.292111,3.38777,1.546281,0.333148,-10.21,-1.6,915.507,2314.52381
84.04371,2.850885,1.531842,0.254543,-0.03,3.41,872.96,2282.380952
84.795309,1.754912,0.77415,0.225005,7.13,8.53,826.159,2166.666667
85.546908,0.153685,-0.109702,0.255545,0.59,5.84,669.946,2113.809524
86.298507,-0.231313,-0.0937,0.236998,-4.73,-0.31,800.149,2122.857143
87,-0.007368,0.093007,0.156426,-3.33,-3.23,915.127,2277.857143
87.751599,0.494771,0.903424,0.286467,-10.97,-1.81,836.621,2206.666667
88.503198,0.715608,1.765674,0.225716,-10.57,-1.08,846.772,2171.428571
89.254797,0.982736,2.64615,0.229187,-10.79,-1.5,722.628,2092.619048
90.006397,0.959792,3.40656,0.256913,-10.23,0.3,781.592,2133.571429
90.757996,1.080978,4.141285,0.179966,-10.09,-0.03,813.279,2117.857143
91.509595,1.055013,4.717681,0.15942,-9.67,-0.52,709.516,2143.809524
92.261194,0.940929,4.727789,0.228346,-1.9,-0.28,706.855,2137.857143
93.012793,0.65058,3.644944,0.130098,5.3,-2.09,747.432,2173.095238
93.764392,0.397191,2.104378,0.09518,10.73,-1.88,584.256,2039.047619
94.515991,0.120036,0.37771,0.169794,3.59,-0.67,775.551,2105.952381
95.267591,-0.065177,-0.044015,0.194963,-1.63,2.29,768.939,2164.047619
96.01919,-1.306003,0.341876,0.190982,-3.7,9.83,868.32,2169.761905
96.770789,-2.357751,0.667208,0.142693,-3.39,8.78,880.478,2176.428571
97.522388,-3.456135,0.991502,0.189364,-3.67,9.2,871.219,2175.714286
98.273987,-4.591226,1.329392,0.227265,-4.14,13.16,910.476,2168.809524
99.025586,-6.127176,1.793391,0.231437,-4.08,12.95,873.588,2131.428571
99.777186,-7.323107,2.12185,0.129826,-3.32,12.84,839.002,2175.47619
100.528785,-8.289808,2.438371,-0.017195,-3.2,12.66,797.795,2122.619048
101.280384,-9.218105,2.668499,-0.004104,-3.34,11.87,732.723,2106.190476
102.031983,-8.849779,2.530333,0.014777,1.37,-2.86,704.195,2112.142857
102.783582,-7.893888,1.614007,-0.057698,1.25,-6.92,760.579,2091.904762
103.535181,-6.052778,1.027907,-0.002993,-4.85,-14.06,638.101,1981.428571
104.28678,-3.882517,0.73839,0.084417,-2.52,-16.13,704.043,2056.190476
105.138593,-1.612097,0.290969,0.280734,-2.62,-10.74,671.855,2217.380952
105.789979,-0.743742,0.137495,0.340775,-2.82,-7.67,834.211,2114.52381
106.541578,-0.214965,0.061006,0.462449,-2.17,-2.9,843.842,2138.095238
107.293177,-0.121829,-0.039342,0.426233,-3.38,0.41,937.527,2201.666667
108.044776,-0.190918,-0.048091,0.365147,-3.07,-4.03,816.151,2166.190476
108.796375,-0.060539,-0.020817,0.379005,-2.93,-1.43,888.894,2142.619048
109.547974,0.012773,-0.016067,0.305451,-3.14,-1.95,775.625,2107.857143
110.299574,0.094041,0.093853,0.300076,-2.79,-1.83,813.446,2141.666667
111.001066,-0.132216,0.535367,0.232224,-9.29,3.93,906.544,2184.285714
111.752665,-1.102377,1.518446,0.24825,-5.78,11.05,804.118,2158.095238
112.504264,-1.877225,1.594566,0.157817,0.21,-0.6,905.987,2216.666667
113.255864,-1.95716,1.150736,0.192254,-3.13,10.89,622.248,2190.238095
114.007463,-3.406238,1.483623,0.21771,-3.93,12.74,767.597,2068.571429
114.759062,-4.685528,1.841125,0.180122,-3.65,11.85,926.97,2220.47619
115.510661,-5.876168,2.16473,0.10283,-3.42,12.12,806.978,2091.190476
116.26226,-6.756471,2.356881,0.042723,-3.17,9.75,730.388,2127.380952
117.013859,-7.09283,2.468325,-0.029016,-3.02,5.84,753.226,2076.190476
117.765458,-7.288997,2.430001,-0.037826,-2.4,6.88,785.16,2076.904762
118.517058,-7.390953,2.510819,0.067938,-3.3,3.71,815.234,2088.571429
119.268657,-7.17438,2.352857,0.10673,-1.63,-0.49,825.43,2119.047619
120.020256,-6.161017,1.645245,0.113672,4.12,-6.98,725.024,2135.47619
120.771855,-4.68778,0.876726,0.154373,-0.01,-12.04,800.906,2066.904762
121.523454,-2.879879,0.526188,0.119774,-2.76,1.64,766.399,2135
122.275053,-3.710562,0.853278,0.335152,-3.2,9.61,872.55,2117.380952
123.026652,-4.642288,1.158627,0.442412,-2.46,6.79,911.38,2260
123.778252,-5.134327,1.277486,0.347583,-2.58,4.83,940.678,2236.904762
124.529851,-5.303149,1.222353,0.250655,-1.13,4.6,764.616,2115.952381
125.28145,-5.527997,1.130584,0.209353,-2.56,3.62,752.468,2043.095238
126.033049,-5.696633,1.165696,0.182391,-2.02,4.32,731.254,2040.952381
126.784648,-6.07661,1.018579,0.170721,-1.72,3.99,839.044,2107.380952
127.536247,-6.19538,0.854748,0.181065,-2.66,2.82,663.334,2050.238095
128.287846,-6.248447,0.789,0.200805,-2.51,2.89,791.37,2051.190476
129.039446,-6.266535,0.670675,0.283353,-2.6,2.68,789.985,2061.666667
129.791045,-6.31551,0.629204,0.227977,-2.5,1.59,821.977,2107.857143
130.542644,-6.297907,0.575259,0.195731,-2.69,1.28,754.731,2070.47619
131.294243,-6.246574,0.570167,0.291031,-2.71,2.15,769.702,2056.666667
132.045842,-6.21881,0.655559,0.334075,-2.78,1.58,863.643,2126.190476
132.797441,-6.193745,0.615199,0.234157,-2.42,1.83,788.37,2155.47619
133.549041,-6.178272,0.625825,0.20567,-2.33,1.75,819.267,2080.47619
134.250533,-6.108068,0.518824,0.229892,-1.64,1.65,857.702,2108.333333
135.002132,-6.105727,0.389229,0.15926,-1.74,1.65,678.037,2085.238095
135.753731,-6.058978,0.234656,0.170619,-2.91,0.47,742.79,2070
136.50533,-5.899311,0.262016,0.193348,-2.76,0.95,779.437,2064.52381
137.25693,-5.453175,0.405946,0.193225,-6.44,-4.15,815.008,2085.714286
138.008529,-4.312099,0.69995,0.278957,-5.31,-8.64,845.213,2109.52381
138.760128,-3.050824,0.479647,0.268178,-2.05,-0.86,784.054,2138.571429
139.511727,-3.450605,0.399132,0.338212,-2.19,2.62,855.76,2139.285714
140.263326,-3.631425,0.345816,0.337996,-2.44,1.73,832.261,2197.619048
141.014925,-3.680125,0.281461,0.328134,-2.61,0.94,783.01,2110.714286
141.766525,-3.659919,0.265481,0.345982,-2.85,0.83,746.181,2128.095238
142.518124,-3.726488,0.28154,0.199724,-2.71,0.99,910.279,2115.714286
143.269723,-3.801666,0.26067,0.184312,-2.39,0.9,730.19,2107.380952
144.021322,-3.829538,0.227254,0.244605,-2.22,0.43,855.435,2106.904762
144.772921,-3.671008,0.218417,0.271789,-5,-3.32,873.637,2117.857143
145.52452,-2.557053,0.408082,0.27512,-3.44,-10.27,927.672,2145.47619
146.276119,-1.230456,0.181958,0.255414,-3.56,-10.05,861.019,2142.380952
147.027719,-1.363109,0.216852,0.195623,-2.44,6.53,927.619,2151.666667
147.779318,-2.316499,0.318798,0.162236,-2.42,5.84,786.631,2175.47619
148.530917,-3.109053,0.403777,0.166439,-2.78,4.79,805.941,2187.619048
149.282516,-3.603075,0.459567,0.241617,-2.76,4.58,882.772,2169.52381
150.034115,-4.149261,0.541388,0.234368,-2.67,4.71,880.384,2136.904762
150.785714,-4.427952,0.627556,0.232806,-3.05,4.29,843.886,2110.952381
151.537313,-4.814118,0.696535,0.182946,-2.7,4.51,752.626,2090.952381
152.288913,-5.189261,0.768866,0.08983,-2.65,4.63,918.852,2121.190476
153.040512,-5.452204,0.734776,0.120332,-2.46,2.8,766.631,2109.047619
153.792111,-5.544302,0.713629,0.111472,-2.64,2.79,871.132,2119.285714
154.54371,-5.559894,0.679277,0.182698,-2.42,0.86,825.801,2110.952381
155.295309,-5.311932,0.647148,0.195102,-4.11,-2.67,819.909,2116.904762
156.046908,-4.315322,0.841384,0.214056,-3.78,-8.17,903.3,2140.238095
156.798507,-2.85376,0.539989,0.224804,-2.73,-13.88,915.808,2153.571429
157.5,-1.151347,0.22115,0.258803,-2.57,-10.02,972.995,2135.952381
158.251599,-0.480778,0.369949,0.272023,-8.64,0.31,955.469,2201.666667
159.003198,-0.454798,1.240644,0.288992,-9.73,-0.24,954.586,2210
159.754797,-0.389749,2.092376,0.352618,-9.07,0.19,919.038,2238.571429
160.506397,-0.490858,2.712193,0.26434,-9.31,-0.64,920.201,2217.619048
161.257996,-0.377469,3.357022,0.250386,-9.23,-0.95,836.667,2199.285714
162.009595,-0.450879,3.820282,0.245771,-9.02,-0.42,964.511,2211.904762
162.761194,-0.46181,4.297203,0.314557,-9.08,-0.41,777.293,2183.809524
163.512793,-0.417726,4.744178,0.233288,-9.34,-0.59,791.123,2163.333333
164.264392,-0.467772,5.090725,0.241992,-9.17,-1.12,983.937,2163.571429
165.015991,-0.419775,5.424224,0.255201,-8.85,-1.01,838.717,2155.47619
165.767591,-0.480125,5.674181,0.247991,-8.2,-1.24,776.5,2188.095238
166.51919,-0.32163,5.852875,0.269678,-8.77,-1.09,835.817,2177.619048
167.270789,-0.41208,6.030091,0.181028,-8.57,-1.5,785.187,2144.285714
168.022388,-0.362854,6.251287,0.263814,-7.79,-0.74,936.236,2163.333333
168.773987,-0.343661,6.249011,0.240345,-7.21,-0.11,871.335,2180
169.575693,0.08525,6.04314,0.078576,-8.02,-2.42,779.311,2150.714286
170.277186,0.444267,5.79352,0.076042,-7.34,-1.74,612.551,2048.095238
171.028785,0.662715,5.612011,0.16344,-7.44,-0.73,606.786,2069.761905
171.780384,0.595661,5.550962,0.068682,-7.51,-0.54,748.803,2144.761905
172.531983,0.618425,5.533378,0.220157,-6.52,-1.06,671.929,2088.809524
173.283582,0.697467,5.418717,0.196129,-5.58,-0.05,634.047,2063.571429
174.035181,0.657866,5.136868,0.182168,-5.54,-1.59,542.505,2050.47619
174.78678,0.604153,4.884653,0.437669,-6.21,-0.2,596.147,1965.714286
175.588486,0.620214,4.577069,0.121566,-4.42,-0.77,633.447,2129.52381
176.289979,0.634814,3.896043,0.316822,1.92,-3.56,652.576,1974.047619
177.041578,0.447797,2.482191,0.309029,8.09,-0.89,392.872,2063.095238
177.793177,0.043882,0.825912,0.330684,8.01,-1.66,610.295,2063.095238
178.544776,-0.062169,-0.430887,0.302708,1.01,-1.33,707.782,2071.904762
179.296375,-0.043285,-0.651293,0.274146,-3.53,-6.42,837.313,2125
180.047974,1.056392,-0.951344,0.272092,-2.84,-10.23,820.477,2124.52381
180.799574,2.019412,-1.283625,0.214834,-2.12,-11.51,832.965,2219.761905
181.501066,3.125172,-1.867588,0.209705,-1.19,-13.89,870.167,2240.714286
182.252665,4.492837,-2.52103,0.288867,-2.3,-15.78,824.25,2229.761905
183.004264,5.876581,-3.145849,0.240528,-2.41,-16.17,1035.192,2238.333333
183.755864,7.185299,-3.888443,0.238163,-1.87,-16.95,930.03,2186.428571
184.507463,8.14431,-4.39271,0.229792,-1.97,-16.61,784.13,2171.428571
185.259062,9.283701,-4.878751,0.084096,-1.4,-17.56,578.243,2075.238095
186.010661,10.149944,-5.536584,0.15183,-1.21,-16.99,1036.729,2147.619048
186.76226,10.98977,-5.838818,0.239358,-0.95,-17.83,906.297,2092.857143
187.513859,11.965491,-6.120574,0.051564,-1.53,-17.94,1126.535,2094.285714
188.265458,12.735402,-6.228837,0.078196,-2.63,-22.25,943.233,2039.285714
189.017058,13.911132,-6.52566,0.028986,-2.59,-21.67,975.86,2003.095238
189.818763,14.771029,-6.754478,0.080386,-1.66,-21.43,887.66,2089.047619
190.520256,15.40607,-7.225183,0.282785,-0.48,-21.02,979.837,2321.666667
191.271855,15.775362,-7.666612,0.272173,-0.38,-21.79,1387.513,2497.142857
192.023454,16.025467,-7.940969,0.23355,-0.48,-21.4,1315.97,2513.809524
192.775053,16.444046,-7.867141,0.182209,-1.15,-21.46,839.728,2205.238095
193.526652,16.088377,-7.441906,0.2445,-1.82,-15.81,1686.183,2302.857143
194.428571,14.985404,-7.093469,0.37353,-2.36,-11.24,493.24,1921.428571
195.029851,14.008712,-6.701936,0.367374,-3.21,-8.39,888.04,2085.47619
195.78145,12.788486,-6.393153,0.269093,-2.09,-6.39,907.95,2146.190476
196.533049,11.003062,-5.897434,0.638873,-2.77,0.88,412.427,1979.047619
197.284648,9.323578,-4.769657,0.720359,-8.66,7.41,642.628,1959.047619
198.036247,7.052453,-2.978135,0.399067,-10.03,11.93,772.862,1902.142857
198.787846,4.768661,-1.734262,0.189072,-6.01,18.01,699.033,1996.428571
200.341151,-0.010614,-0.155976,0.496923,-5.51,7.95,1565.81,2184.761905
201.042644,-0.607635,-0.104919,0.373069,-4.78,1.05,924.272,2474.761905
201.794243,-0.447575,0.016686,0.266167,-7.36,-6.74,854.831,2235.714286
202.545842,0.280326,0.01821,0.283089,-2.01,-6.58,908.02,2232.380952
203.297441,0.795292,-0.764759,0.255078,-0.61,-9.28,912.254,2241.428571
204.049041,1.820263,-1.533761,0.317247,-1.27,-10.85,752.852,2166.428571
204.750533,2.520122,-2.062056,0.260236,-1.46,-10.55,976.676,2270.714286
205.502132,3.393679,-2.470083,0.171825,-1.48,-10.52,821.499,2202.142857
206.253731,4.171767,-2.92773,0.246936,-1.38,-11.09,762.408,2183.333333
207.00533,4.770083,-3.306673,0.115466,-1.24,-10.79,715.371,2153.333333
207.75693,5.354252,-3.665184,0.09277,-2.1,-6.87,681.875,2117.142857
208.508529,4.924392,-3.545473,0.065484,-6.21,0.93,813.996,2207.380952
209.260128,3.754568,-2.560872,0.114186,-12.09,7.35,547.747,2095.238095
210.011727,1.995205,-1.097331,0.269474,-9.92,13.28,770.206,2049.52381
210.763326,0.561236,-0.460901,0.286776,-5.75,5.21,666.777,2225
211.514925,0.072676,-0.171278,0.347222,-5.35,0,679.68,2142.619048
212.266525,0.002973,-0.11961,0.231716,-4.94,-0.69,692.851,2108.571429
213.018124,0.003955,0.0409,0.085497,-5.58,1.53,627.809,2089.285714
213.769723,-0.258201,0.198194,0.178869,-4.01,2.31,742.114,2078.571429
214.521322,-0.13905,0.199271,-0.092742,-4.99,-3.73,813.936,2130
215.272921,0.104562,0.07312,-0.09291,-4.19,-1.12,742.866,1934.047619
216.02452,0.09091,0.064024,0.012762,-4.72,0.02,719.356,2148.333333
216.776119,-0.051897,-0.010798,-0.266993,-3.99,0.19,726.638,2122.142857
217.527719,0.066118,0.037774,-0.759199,-4.58,-1.46,627.584,2110.47619
218.279318,-0.03965,-0.098725,-0.823906,-3.71,-1.73,603.312,2016.666667
219.030917,0.074964,-0.045254,-0.738678,-5.61,-1.42,716.971,2081.666667
219.782516,0.073574,0.032764,-0.754863,-5.05,-0.23,656.779,2154.047619
220.534115,-0.084989,0.083131,-0.765013,-4.07,-1.47,679.178,2130.238095
221.285714,0.08062,-0.043168,-0.71934,-5.33,-1.3,785.906,2181.666667
222.037313,-0.047381,0.00765,-0.783412,-4.61,-0.91,732.804,2149.52381
222.788913,-0.027042,0.012405,-0.749422,-4.54,-1.69,820.869,2172.142857
223.540512,0.109702,-0.044681,-0.796233,-5.94,-2.07,759.808,2116.904762
224.292111,0.025013,-0.002233,-0.78695,-4.72,-1.71,737.115,2127.380952
225.04371,0.036465,-0.0299,-0.73974,-4.88,-1.68,798.692,2185.952381
225.795309,-0.007944,-0.006794,-0.718903,-4.99,-1.7,800.31,2184.761905
226.546908,0.070168,0.023123,-0.742188,-4.87,-0.97,694.724,2158.095238
227.298507,0.006065,0.017677,-0.7186,-3.97,-0.6,739.273,2131.904762
228,-0.012574,-0.056139,-0.802703,-5.11,-1.76,743.624,2119.285714
228.751599,-0.007515,0.012607,-0.759188,-5.4,-2.32,751.667,2100.952381
229.503198,0.033118,0.074242,-0.777374,-4.93,-1.74,720.593,2170
230.254797,0.05267,0.061284,-0.680732,-2.87,-0.83,667.11,2120.47619
231.006397,-0.02803,-0.043396,-0.696036,-4.05,-0.81,815.594,2158.571429
231.757996,-0.036792,-0.01118,-0.690342,-5.24,-1.15,709.361,2151.190476
232.509595,-0.039847,-0.048898,-0.730757,-4.64,-1.37,728.452,2144.761905
233.261194,-0.038186,0.028843,-0.745832,-5.49,-1.44,625.792,2081.666667
234.012793,0.020001,0.082473,-0.756732,-4.77,-1.46,523.284,2090.47619
234.764392,-0.026629,0.02459,-0.764714,-3.72,-1.34,802.311,2139.761905
235.515991,-0.054497,-0.035102,-0.825341,-5.35,-1.21,747.267,2152.142857
236.267591,0.010314,0.035198,-0.739258,-4.62,-1.89,621.402,2083.809524
237.01919,0.003013,-0.017216,-0.729459,-3.72,-1.23,831.407,2185.952381
237.770789,0.043787,0.037443,-0.77627,-4.55,-0.68,729.662,2116.190476
238.522388,0.034984,0.034573,-0.736507,-2.86,-0.92,891.602,2153.333333
239.273987,-0.067802,-0.0461,-0.761211,-2.9,-0.87,780.247,2204.761905
240.025586,-0.03586,-0.117731,-0.816542,-4.33,-0.9,820.058,2156.904762
240.777186,-0.108398,-0.074009,-0.739771,-5.26,-2.3,763.512,2185.952381
241.528785,0.032422,0.031941,-0.781695,-5.58,-2.26,666.485,2139.52381
242.280384,-0.025684,0.050368,-0.801382,-4.98,-2.09,799.368,2164.52381
243.031983,0.066762,0.045792,-0.730749,-3.78,-1.43,783.997,2108.095238
243.783582,0.060023,-0.00396,-0.813015,-3.28,-1.98,675.462,2090.238095
244.535181,0.081569,0.055775,-0.772385,-4.54,-1.52,580.441,2038.571429
245.28678,-0.022584,0.173194,-0.720894,-2.67,-2.05,741.381,2129.761905
246.03838,0.010463,-0.01502,-0.700058,-1.33,-1.46,794.578,2225.952381
246.789979,0.022538,-0.116335,-0.707759,-3.55,-2.02,919.152,2232.619048
247.541578,-0.071719,-0.034384,-0.632409,-4.51,-0.43,618.189,2151.428571
248.293177,-0.102082,0.073644,-0.753592,-4.13,-1.16,646.17,2051.428571
249.044776,0.064006,-0.002888,-0.758195,-3.1,-1.86,522.494,2083.333333
249.796375,-0.00761,-0.005885,-0.725486,-4.46,-1.78,729.963,2124.047619
250.547974,0.029993,-0.04163,-0.754038,-4.51,-1.87,575,2136.904762
251.299574,-0.068772,0.015233,-0.717798,-4.2,-1.2,667.373,2115
252.001066,-0.054656,0.017546,-0.692733,-3.79,-1.46,754.528,2159.52381
252.752665,-0.068589,-0.03698,-0.755741,-4.32,-2.06,824.701,2239.047619
253.504264,0.00476,-0.060077,-0.709392,-4.42,-2.16,735.131,2205.714286
254.255864,-0.008199,0.001157,-0.745562,-5.57,-1.88,703.647,2193.333333
255.007463,0.027028,0.058308,-0.709742,-4.3,-1.83,754.142,2162.619048
255.759062,-0.056548,0.024827,-0.738757,-3.9,-1.64,872.105,2188.809524
256.510661,0.004084,-0.022489,-0.692218,-4.59,-1.3,790.276,2187.619048
257.26226,-0.029038,0.010035,-0.717356,-4.67,-1.42,835.345,2224.52381
258.013859,-0.083415,-0.327727,-0.787252,1.4,-1.17,851.573,2178.809524
258.765458,-0.264065,-1.06028,-0.828191,2.17,-0.58,818.106,2184.761905
259.517058,-0.426286,-1.678722,-0.805187,1.74,-0.65,818.641,2218.333333
260.268657,-0.497283,-2.167714,-0.89347,0.15,-1.28,855.984,2218.571429
261.020256,-0.535847,-2.438679,-0.882827,-0.55,-0.79,867.638,2188.333333
261.771855,-0.614307,-2.53353,-0.826589,-0.62,-1.31,870.912,2262.619048
