time_s,vx_ms,vy_ms,pitch_deg,roll_deg
4048.604993,-1.073416,-0.024236,6.160000,2.680000
4048.705025,-1.185796,0.031999,6.640000,2.230000
4048.805002,-1.330820,0.115245,7.170000,1.670000
4048.904974,-1.473604,0.178878,7.760000,1.230000
4049.004975,-1.637686,0.227611,8.420000,0.780000
4049.105004,-1.803511,0.269154,9.060000,0.380000
4049.205001,-1.981997,0.313712,9.540000,0.180000
4049.304982,-2.153869,0.363465,9.880000,-0.070000
4049.405026,-2.343876,0.396028,10.110000,-0.300000
4049.505000,-2.545715,0.417639,10.350000,-0.360000
4049.604975,-2.743952,0.465428,10.640000,-0.150000
4049.704998,-2.932784,0.504495,10.910000,-0.030000
4049.804995,-3.147208,0.529366,11.040000,-0.080000
4049.905000,-3.346269,0.569704,11.020000,-0.260000
4050.005005,-3.565130,0.601493,10.750000,-0.440000
4050.105004,-3.765290,0.623042,9.980000,-0.680000
4050.205001,-3.889892,0.660591,8.790000,-0.450000
4050.305005,-4.062680,0.678796,8.030000,-0.270000
4050.405008,-4.200284,0.706789,7.610000,0.240000
4050.505015,-4.342420,0.716554,7.590000,0.420000
4050.604978,-4.429254,0.806121,7.230000,0.930000
4050.705041,-4.521190,0.801739,6.980000,1.030000
4050.804992,-4.635556,0.861480,6.880000,1.110000
4050.905009,-4.744406,0.885353,7.110000,0.540000
4051.004992,-4.853947,0.938396,7.010000,-0.160000
4051.105016,-4.920384,0.928877,6.820000,-0.620000
4051.205005,-5.003609,0.947160,6.800000,-1.150000
4051.305002,-5.053295,0.935798,6.550000,-1.470000
4051.404985,-5.167195,0.949035,6.250000,-1.450000
4051.504995,-5.216586,0.964636,5.790000,-0.740000
4051.605009,-5.313606,0.884217,5.690000,-0.410000
4051.704991,-5.364194,0.924564,5.370000,-0.240000
4051.805001,-5.422972,0.950806,5.160000,-0.160000
4051.904972,-5.521572,0.928386,4.810000,-0.540000
4052.005003,-5.561132,0.925413,4.470000,-0.960000
4052.105012,-5.534002,0.957926,4.260000,-1.100000
4052.204975,-5.608107,0.908110,4.310000,-0.850000
4052.305019,-5.632005,0.837804,4.170000,-0.310000
4052.404976,-5.644990,0.868379,3.460000,0.590000
4052.505007,-5.741980,0.943718,3.230000,1.550000
4052.605004,-5.647467,0.888466,3.210000,1.970000
4052.704977,-5.717626,0.960761,3.480000,2.020000
4052.805007,-5.729833,0.949632,3.850000,1.710000
4052.905012,-5.735314,1.009735,3.710000,1.490000
4053.004981,-5.740383,1.027664,3.610000,1.220000
4053.104973,-5.843499,1.019983,3.430000,1.380000
4053.205000,-5.785064,1.072007,3.290000,1.370000
4053.304984,-5.823714,1.067219,3.220000,1.410000
4053.405003,-5.791771,1.054639,2.730000,1.620000
4053.505012,-5.862712,1.130212,2.560000,1.660000
4053.605004,-5.762827,1.134563,2.480000,1.830000
4053.705008,-5.783647,1.134284,2.600000,1.610000
4053.804972,-5.813565,1.128756,2.180000,1.530000
4053.905007,-5.784422,1.171248,1.590000,0.840000
4054.005008,-5.744678,1.209805,1.410000,0.540000
4054.105008,-5.761631,1.226531,1.670000,0.070000
4054.205033,-5.764180,1.169840,2.150000,-0.150000
4054.304984,-5.737691,1.193823,2.580000,0.220000
4054.405007,-5.783620,1.114620,2.980000,0.470000
4054.505017,-5.708220,1.104925,2.880000,0.440000
4054.605001,-5.769270,1.155561,2.980000,0.340000
4054.705004,-5.724332,1.079633,2.950000,0.180000
4054.805002,-5.806728,1.069617,3.140000,0.270000
4054.904991,-5.800984,1.121843,3.150000,0.560000
4055.005015,-5.781471,1.059779,3.080000,1.640000
4055.105012,-5.798108,1.120862,2.910000,2.570000
4055.204990,-5.798713,1.113091,3.030000,3.010000
4055.304983,-5.825233,1.192422,2.880000,2.360000
4055.405008,-5.771489,1.146491,2.930000,1.580000
4055.505004,-5.833518,1.187250,2.790000,0.660000
4055.605010,-5.828937,1.170745,2.200000,0.320000
4055.705021,-5.772487,1.173546,1.870000,0.020000
4055.804997,-5.818827,1.125213,1.980000,-0.310000
4055.904985,-5.762339,1.124102,2.120000,-0.100000
4056.004987,-5.776838,1.096060,2.200000,0.250000
4056.105001,-5.794945,1.073261,2.020000,0.860000
4056.204972,-5.827538,1.093904,1.610000,1.450000
4056.305044,-5.719177,1.067739,1.440000,2.080000
4056.404998,-5.771520,1.087543,1.860000,2.030000
4056.505002,-5.735021,1.074677,1.740000,1.800000
4056.605003,-5.710495,1.108334,1.560000,1.850000
4056.705012,-5.751298,1.065980,1.500000,2.250000
4056.805007,-5.688893,1.121145,1.450000,2.790000
4056.905017,-5.691026,1.105835,1.750000,2.670000
4057.005003,-5.654701,1.179283,1.850000,2.480000
4057.105001,-5.681906,1.161538,1.800000,1.930000
4057.204982,-5.693013,1.213797,1.960000,1.450000
4057.305003,-5.641666,1.152560,1.980000,1.030000
4057.405006,-5.668079,1.185370,2.350000,0.530000
4057.505021,-5.649286,1.141679,2.700000,0.460000
4057.605003,-5.690799,1.114085,2.910000,0.720000
4057.704999,-5.655439,1.148407,2.810000,1.380000
4057.805001,-5.694532,1.136227,2.550000,1.750000
4057.905033,-5.707803,1.175990,2.190000,2.210000
4058.005000,-5.692471,1.195670,1.870000,2.210000
4058.104981,-5.713820,1.206288,1.900000,2.020000
4058.204992,-5.681142,1.219185,2.100000,1.370000
4058.305006,-5.689619,1.219731,2.380000,1.100000
4058.405007,-5.726027,1.231500,2.290000,0.790000
4058.504977,-5.644001,1.247460,2.280000,0.700000
4058.605003,-5.682711,1.208406,2.530000,0.600000
4058.705045,-5.693437,1.223298,2.470000,0.420000
4058.805023,-5.744891,1.189457,2.550000,0.410000
4058.904999,-5.703319,1.206344,2.360000,0.330000
4059.004976,-5.737710,1.201712,2.490000,0.330000
4059.104978,-5.728029,1.193525,2.320000,0.180000
4059.204991,-5.760614,1.156785,2.280000,-0.050000
4059.305004,-5.787612,1.209961,2.450000,-0.310000
4059.405009,-5.810022,1.124663,2.570000,-0.440000
4059.505001,-5.778813,1.111706,2.270000,-0.350000
4059.605002,-5.784240,1.108654,1.900000,0.000000
4059.705003,-5.759385,1.148601,1.690000,0.450000
4059.805031,-5.772068,1.095473,1.590000,0.970000
4059.904998,-5.754878,1.112908,1.870000,0.940000
4060.004975,-5.729897,1.150661,2.430000,1.130000
4060.104997,-5.748004,1.084741,2.770000,0.680000
4060.205019,-5.768554,1.146619,2.530000,0.370000
4060.305006,-5.781038,1.124828,2.060000,-0.070000
4060.405005,-5.817054,1.110642,2.260000,0.000000
4060.505015,-5.796174,1.078102,2.400000,0.180000
4060.605007,-5.835601,1.072235,2.720000,0.590000
4060.705029,-5.848061,1.081868,2.570000,1.310000
4060.804972,-5.834590,1.050787,2.570000,1.520000
4060.904976,-5.851775,1.124113,2.260000,1.720000
4061.005016,-5.820518,1.081719,2.050000,1.310000
4061.104980,-5.864374,1.140320,1.760000,1.140000
4061.204997,-5.857282,1.116459,1.410000,0.680000
4061.304982,-5.845755,1.126165,1.250000,0.890000
4061.404991,-5.826618,1.125601,1.210000,0.970000
4061.505026,-5.847594,1.153748,1.150000,1.460000
4061.604989,-5.817854,1.165206,0.800000,1.240000
4061.704993,-5.797676,1.196343,0.880000,1.050000
4061.805005,-5.784420,1.126481,1.030000,0.370000
4061.904976,-5.833649,1.191109,1.100000,0.210000
4062.005000,-5.800073,1.128351,1.200000,-0.120000
4062.104980,-5.850636,1.140799,1.350000,-0.300000
4062.204997,-5.763543,1.108936,1.320000,0.280000
4062.304995,-5.811262,1.123674,1.400000,0.730000
4062.405014,-5.792426,1.141890,1.260000,1.600000
4062.504973,-5.766014,1.125523,1.250000,2.080000
4062.604973,-5.731087,1.212902,1.280000,1.950000
4062.704996,-5.732955,1.207689,1.710000,1.150000
4062.805001,-5.729451,1.237465,1.850000,-0.080000
4062.904998,-5.710507,1.190598,1.950000,-0.950000
4063.005004,-5.736137,1.208419,1.880000,-1.470000
4063.104997,-5.741541,1.137865,1.550000,-1.460000
4063.204998,-5.697922,1.134686,1.330000,-1.090000
4063.305005,-5.763150,1.069795,1.530000,-1.380000
4063.405004,-5.765155,1.053698,1.980000,-1.480000
4063.504988,-5.789084,1.068520,2.670000,-1.070000
4063.605003,-5.789922,1.023782,2.700000,-0.310000
4063.705011,-5.755445,0.975926,2.560000,0.440000
4063.805029,-5.805266,1.048882,2.580000,0.950000
4063.904996,-5.772537,1.042803,2.870000,1.410000
4064.004976,-5.751965,1.089778,2.920000,0.920000
4064.105003,-5.796384,1.165988,3.270000,0.350000
4064.204980,-5.814229,1.100272,3.320000,0.000000
4064.305019,-5.870024,1.092795,3.540000,-0.170000
4064.404982,-5.861786,1.123020,3.350000,-0.110000
4064.505001,-5.828969,1.111662,2.950000,0.080000
4064.604984,-5.877741,1.131463,2.810000,0.290000
4064.705015,-5.911408,1.180823,2.950000,0.560000
4064.805015,-5.885951,1.129913,2.950000,0.320000
4064.905015,-5.901711,1.173591,2.900000,0.070000
4065.004975,-5.958132,1.168004,3.210000,0.100000
4065.104985,-5.914602,1.104193,3.170000,0.260000
4065.204979,-5.948781,1.128757,3.310000,0.000000
4065.305008,-5.964819,1.184058,3.120000,-0.050000
4065.405020,-5.957538,1.117302,3.080000,-0.190000
4065.505001,-6.009146,1.136790,3.230000,-0.440000
4065.605002,-5.996451,1.205999,3.030000,-0.080000
4065.704997,-6.012959,1.095840,3.090000,-0.070000
4065.805002,-6.017824,1.148851,2.670000,-0.060000
4065.905009,-6.065395,1.147274,2.520000,0.510000
4066.005009,-6.091910,1.145286,2.460000,0.630000
4066.104972,-5.990592,1.135419,1.840000,0.680000
4066.205004,-6.025891,1.157194,1.520000,0.420000
4066.305009,-6.029160,1.171812,1.270000,0.540000
4066.405002,-6.000947,1.105863,1.400000,0.230000
4066.504998,-5.978100,1.136535,1.490000,0.030000
4066.605031,-5.970087,1.187764,1.620000,0.580000
4066.705003,-5.918822,1.114083,1.660000,0.830000
4066.804983,-5.921098,1.127802,1.360000,0.940000
4066.905005,-5.977389,1.177781,1.370000,1.040000
4067.005009,-5.866628,1.133668,1.270000,1.050000
4067.104974,-5.904720,1.176107,1.250000,0.890000
4067.204972,-5.856657,1.158141,0.810000,0.820000
4067.305006,-5.854527,1.150955,0.150000,0.380000
4067.405043,-5.805017,1.155149,-0.670000,0.330000
4067.505005,-5.691819,1.142577,-1.520000,0.080000
4067.605007,-5.680186,1.087911,-2.120000,-0.120000
4067.705004,-5.595375,1.085188,-2.490000,-0.500000
4067.805036,-5.573123,1.083302,-2.890000,-0.450000
4067.905003,-5.455833,1.015758,-3.590000,-0.100000
4068.005000,-5.372071,0.974523,-4.310000,0.510000
4068.105006,-5.262298,0.886604,-4.890000,1.110000
4068.205038,-5.117156,0.921222,-5.690000,1.810000
4068.305007,-5.007488,0.881191,-6.370000,2.140000
4068.405005,-4.860496,0.922804,-7.370000,2.750000
4068.505001,-4.709321,0.850168,-7.640000,2.910000
4068.604985,-4.547914,0.883616,-8.020000,3.280000
4068.705019,-4.351394,0.884121,-8.450000,3.600000
4068.805006,-4.181849,0.872388,-8.980000,3.870000
4068.905009,-3.972801,0.905014,-9.220000,3.670000
4069.005014,-3.784875,0.884197,-9.560000,3.170000
4069.104995,-3.610706,0.855261,-10.050000,2.550000
4069.205010,-3.415839,0.850920,-10.720000,2.070000
4069.304979,-3.196786,0.851525,-11.170000,1.380000
4069.404982,-2.995394,0.807365,-11.760000,0.470000
4069.504998,-2.787057,0.742537,-12.850000,-0.550000
4069.605003,-2.576437,0.652779,-14.280000,-1.170000
4069.705006,-2.341722,0.564924,-14.990000,-1.690000
4069.805005,-2.085970,0.484523,-14.920000,-1.940000
4069.905002,-1.868218,0.365586,-14.130000,-2.550000
4070.005015,-1.645156,0.259044,-13.330000,-3.000000
4070.105009,-1.442078,0.160217,-12.310000,-3.490000
4070.204989,-1.258021,0.018634,-11.500000,-3.950000
4070.305034,-1.111126,-0.077386,-10.720000,-4.210000
4070.405008,-0.961707,-0.205337,-10.060000,-4.490000
4070.504976,-0.843748,-0.294250,-9.390000,-4.760000
4070.604973,-0.730819,-0.421644,-8.710000,-5.150000
4070.704998,-0.632051,-0.534910,-8.030000,-5.510000
4070.805011,-0.549203,-0.658013,-7.310000,-5.840000
4070.905015,-0.474805,-0.792904,-6.660000,-6.070000
4071.005008,-0.427676,-0.890799,-6.070000,-6.350000
4071.105007,-0.379818,-1.026643,-5.680000,-6.810000
4071.205007,-0.350211,-1.144573,-5.260000,-7.330000
4071.304976,-0.341546,-1.289788,-4.880000,-8.050000
4071.404993,-0.317533,-1.435608,-4.660000,-8.950000
4071.505007,-0.308150,-1.592258,-4.330000,-9.800000
4071.605015,-0.341965,-1.766105,-4.000000,-10.650000
4071.704979,-0.348782,-1.941579,-3.700000,-11.320000
4071.805008,-0.362910,-2.099120,-3.440000,-11.680000
4071.904980,-0.390922,-2.293011,-3.370000,-11.740000
4072.004976,-0.385720,-2.453226,-3.400000,-11.570000
4072.105005,-0.411956,-2.647565,-3.470000,-11.260000
4072.205023,-0.414948,-2.826050,-3.520000,-10.760000
4072.305008,-0.440501,-2.989184,-3.570000,-10.120000
4072.405006,-0.482482,-3.108609,-3.300000,-9.510000
4072.505003,-0.495438,-3.233116,-3.010000,-8.860000
4072.604994,-0.548940,-3.360390,-2.750000,-8.330000
4072.704980,-0.561304,-3.474549,-2.670000,-7.760000
4072.805016,-0.556750,-3.548239,-2.630000,-7.150000
4072.905001,-0.589485,-3.638397,-2.650000,-6.520000
4073.005025,-0.643506,-3.708305,-2.790000,-5.990000
4073.105012,-0.656729,-3.738303,-2.980000,-5.620000
4073.205001,-0.648467,-3.807795,-3.350000,-5.420000
4073.304982,-0.608764,-3.865742,-3.440000,-5.130000
4073.404980,-0.654377,-3.908127,-3.070000,-4.680000
4073.505000,-0.672179,-3.936722,-2.800000,-4.060000
4073.605005,-0.631255,-3.936591,-2.780000,-3.520000
4073.705008,-0.688671,-3.959692,-2.650000,-3.030000
4073.805032,-0.700203,-3.958571,-2.720000,-2.710000
4073.904975,-0.695118,-3.945767,-2.860000,-2.680000
4074.004983,-0.741871,-3.984641,-3.100000,-2.720000
4074.105017,-0.728195,-3.962106,-3.420000,-2.610000
4074.205012,-0.711021,-3.971017,-3.550000,-2.510000
4074.305011,-0.722099,-3.979500,-3.360000,-2.480000
4074.405007,-0.741628,-3.957229,-3.260000,-2.190000
4074.504991,-0.715126,-3.955980,-3.150000,-1.910000
4074.604982,-0.746616,-3.937143,-3.200000,-1.440000
4074.705005,-0.736262,-3.879872,-3.230000,-1.000000
4074.805016,-0.679161,-3.831725,-3.240000,-0.720000
4074.905005,-0.723058,-3.787301,-3.160000,-0.360000
4075.005003,-0.664336,-3.728684,-3.120000,0.050000
4075.104991,-0.598925,-3.651028,-3.150000,0.870000
4075.205016,-0.611771,-3.629676,-2.840000,1.760000
4075.305012,-0.625144,-3.542631,-2.590000,2.490000
4075.405010,-0.618360,-3.462296,-2.560000,3.270000
4075.505029,-0.578984,-3.366657,-2.820000,4.150000
4075.605025,-0.534495,-3.203530,-2.910000,4.870000
4075.705009,-0.504755,-3.091560,-2.780000,5.720000
4075.804976,-0.450925,-2.954984,-2.290000,6.400000
4075.904979,-0.448949,-2.832410,-1.590000,6.740000
4076.005005,-0.432370,-2.628680,-1.160000,7.570000
4076.105013,-0.384414,-2.459343,-1.040000,9.110000
4076.205004,-0.359710,-2.274924,-1.330000,10.440000
4076.305010,-0.326011,-2.047849,-2.590000,11.670000
4076.404979,-0.291206,-1.777581,-3.840000,12.190000
4076.505002,-0.139259,-1.577942,-4.770000,11.560000
4076.605001,-0.063609,-1.375140,-5.550000,9.820000
4076.705005,0.014509,-1.210046,-5.870000,7.910000
4076.805011,0.116373,-1.071633,-6.170000,6.280000
4076.905004,0.234455,-0.980492,-6.520000,5.550000
4077.005001,0.347907,-0.863396,-6.840000,5.540000
4077.105007,0.456342,-0.777071,-7.260000,5.550000
4077.205003,0.584837,-0.681541,-7.620000,5.330000
4077.304982,0.728553,-0.620758,-7.970000,4.800000
4077.404987,0.839498,-0.558864,-8.070000,3.930000
4077.504990,0.976351,-0.500449,-8.310000,3.340000
4077.604977,1.066032,-0.481716,-8.650000,2.680000
4077.705009,1.207419,-0.439619,-9.060000,2.310000
4077.804981,1.355862,-0.450196,-9.400000,1.970000
4077.905007,1.450542,-0.422230,-9.880000,1.850000
4078.005022,1.607259,-0.417790,-10.560000,1.870000
4078.105007,1.767078,-0.450753,-11.160000,1.580000
4078.204993,1.862146,-0.441875,-11.700000,1.200000
4078.305044,2.078908,-0.469049,-12.320000,0.970000
4078.405009,2.249708,-0.518867,-12.790000,0.820000
4078.504982,2.446276,-0.508778,-13.340000,0.810000
4078.604995,2.597281,-0.530349,-13.800000,0.900000
4078.705003,2.805332,-0.600801,-14.360000,1.050000
4078.805002,2.980165,-0.614393,-14.420000,1.230000
4078.905004,3.189421,-0.597127,-14.300000,1.430000
4079.005007,3.377143,-0.661933,-13.920000,1.450000
4079.104985,3.578791,-0.702269,-13.780000,1.050000
4079.205005,3.707108,-0.718808,-13.490000,1.030000
4079.305047,3.905495,-0.703106,-13.240000,1.290000
4079.405019,3.999077,-0.702103,-12.480000,1.420000
4079.505003,4.164128,-0.750084,-12.180000,1.300000
4079.605024,4.293203,-0.766918,-12.060000,0.540000
4079.704996,4.419850,-0.746107,-12.260000,0.230000
4079.804976,4.549157,-0.811950,-12.260000,0.140000
4079.905009,4.658473,-0.863835,-12.240000,0.060000
4080.005039,4.763385,-0.904099,-11.980000,-0.130000
4080.105003,4.880023,-0.903640,-11.800000,-0.310000
4080.205005,4.975941,-0.926242,-11.760000,-0.300000
4080.305013,5.092697,-0.940281,-11.810000,0.000000
4080.405010,5.185816,-0.926462,-11.320000,0.170000
4080.505010,5.250043,-0.968083,-10.900000,0.120000
4080.605038,5.313593,-1.029070,-10.600000,-0.100000
4080.705011,5.402161,-1.086639,-10.240000,-0.490000
4080.804991,5.506774,-1.109771,-9.690000,-0.930000
4080.905001,5.579646,-1.082979,-9.180000,-0.770000
4081.004986,5.574899,-1.087719,-8.650000,-0.470000
4081.104995,5.579113,-1.153902,-7.870000,-0.440000
4081.205002,5.622842,-1.127856,-7.270000,-0.540000
4081.305003,5.649404,-1.142711,-6.790000,-0.530000
4081.405011,5.701491,-1.168653,-5.990000,-0.580000
4081.505057,5.707015,-1.186962,-5.260000,-0.230000
4081.605000,5.621252,-1.177239,-4.880000,-0.050000
4081.704982,5.569743,-1.240333,-5.090000,-0.310000
4081.805019,5.629204,-1.165591,-5.890000,-0.060000
4081.905002,5.603650,-1.254699,-6.730000,-0.180000
4082.005029,5.630345,-1.273579,-7.560000,0.510000
4082.105019,5.641191,-1.220079,-7.510000,0.870000
4082.204978,5.665709,-1.218325,-7.360000,0.850000
4082.304978,5.686343,-1.213778,-7.350000,0.760000
4082.405003,5.709385,-1.214908,-7.330000,0.410000
4082.505002,5.699308,-1.210507,-7.050000,0.150000
4082.604985,5.724616,-1.219296,-6.590000,0.070000
4082.705005,5.710479,-1.192329,-6.600000,-0.340000
4082.804985,5.707308,-1.213296,-6.520000,-0.080000
4082.904987,5.709086,-1.227578,-5.640000,0.610000
4083.005003,5.634531,-1.197827,-4.590000,0.950000
4083.105002,5.581157,-1.099341,-3.870000,1.340000
4083.205001,5.599837,-1.107422,-4.240000,1.120000
4083.305009,5.613776,-1.101018,-5.780000,0.670000
4083.405016,5.638525,-1.064583,-7.950000,0.390000
4083.504974,5.607841,-1.171632,-9.440000,0.700000
4083.605001,5.692834,-1.109727,-10.330000,1.200000
4083.705015,5.683862,-1.115989,-10.150000,1.010000
4083.805009,5.709872,-1.116377,-9.680000,0.880000
4083.905033,5.795580,-1.163114,-9.370000,0.380000
4084.005021,5.843852,-1.151624,-9.300000,0.030000
4084.104981,5.899022,-1.082634,-8.790000,-0.390000
4084.205007,5.892931,-1.140590,-8.830000,-0.870000
4084.305007,5.823513,-1.216292,-8.710000,-0.430000
4084.405003,5.842342,-1.256737,-7.470000,0.440000
4084.504980,5.900681,-1.226982,-6.290000,1.540000
4084.605006,5.799232,-1.275844,-5.870000,1.880000
4084.705008,5.838836,-1.210888,-6.820000,1.740000
4084.805044,5.830324,-1.278598,-7.760000,1.560000
4084.905005,5.840463,-1.225965,-7.930000,1.500000
4085.005020,5.900020,-1.224990,-7.160000,1.260000
4085.105013,5.895136,-1.179486,-6.520000,2.040000
4085.205041,5.864543,-1.180189,-6.080000,1.890000
4085.305025,5.794062,-1.174567,-5.880000,1.620000
4085.404983,5.731174,-1.181193,-5.270000,1.740000
4085.504988,5.724537,-1.195099,-5.240000,2.290000
4085.605004,5.686628,-1.166739,-5.390000,2.740000
4085.705052,5.637567,-1.054448,-5.750000,2.340000
4085.805002,5.663167,-1.033496,-6.400000,2.050000
4085.905007,5.701994,-1.012082,-6.300000,1.810000
4086.005011,5.688569,-0.972149,-6.270000,1.890000
4086.105002,5.677443,-0.972684,-6.390000,1.860000
4086.205028,5.669936,-0.939228,-6.880000,1.550000
4086.305027,5.651320,-0.916995,-7.550000,0.680000
4086.405029,5.668697,-0.931956,-8.020000,-0.440000
4086.505003,5.658594,-0.934492,-8.090000,-1.600000
4086.605002,5.751662,-1.001409,-8.240000,-1.460000
4086.705008,5.716866,-1.139567,-8.240000,-1.210000
4086.805024,5.792378,-1.152074,-8.540000,-0.540000
4086.904994,5.771052,-1.153386,-8.820000,0.100000
4087.005002,5.779415,-1.130140,-8.510000,0.520000
4087.105006,5.769684,-1.109444,-7.690000,1.230000
4087.205002,5.741608,-1.116609,-7.150000,1.960000
4087.305013,5.751283,-1.125396,-6.840000,2.780000
4087.405009,5.800447,-1.025217,-6.580000,2.910000
4087.504979,5.801657,-1.040648,-6.870000,2.570000
4087.605003,5.807693,-0.952836,-7.290000,1.510000
4087.705004,5.807487,-0.977696,-7.560000,-0.030000
4087.804995,5.830743,-1.004910,-7.500000,-1.230000
4087.905006,5.855574,-1.021247,-7.400000,-1.500000
4088.005008,5.851016,-1.036063,-7.090000,-1.170000
4088.105005,5.814212,-1.041510,-6.740000,-1.150000
4088.205020,5.764700,-1.115445,-6.640000,-1.190000
4088.304979,5.825897,-1.137947,-7.030000,-0.890000
4088.405015,5.824572,-1.089429,-6.810000,-0.610000
4088.505004,5.774276,-1.140630,-6.840000,-0.530000
4088.605001,5.784809,-1.141796,-6.890000,-0.310000
4088.705014,5.760843,-1.174923,-7.120000,-0.170000
